Ano;Departamento;gabinete;sector;subsector;institucion;proyecto;monto;
2020;El Paraíso;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;REHABILITACIÓN VIAL DEL CORREDOR DE OCCIDENTE: LA ENTRADA - COPAN RUINAS - EL FLORIDO Y LA ENTRADA-SANTA ROSA DE COPAN;0.000000000000000000000000000000;
2020;Francisco Morazán;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;REHABILITACIÓN VIAL DEL CORREDOR DE OCCIDENTE: LA ENTRADA - COPAN RUINAS - EL FLORIDO Y LA ENTRADA-SANTA ROSA DE COPAN;0.000000000000000000000000000000;
2020;Gracias a Dios;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;REHABILITACIÓN VIAL DEL CORREDOR DE OCCIDENTE: LA ENTRADA - COPAN RUINAS - EL FLORIDO Y LA ENTRADA-SANTA ROSA DE COPAN;0.000000000000000000000000000000;
2020;Intibucá;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;REHABILITACIÓN VIAL DEL CORREDOR DE OCCIDENTE: LA ENTRADA - COPAN RUINAS - EL FLORIDO Y LA ENTRADA-SANTA ROSA DE COPAN;0.000000000000000000000000000000;
2020;Islas de la Bahía;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;REHABILITACIÓN VIAL DEL CORREDOR DE OCCIDENTE: LA ENTRADA - COPAN RUINAS - EL FLORIDO Y LA ENTRADA-SANTA ROSA DE COPAN;0.000000000000000000000000000000;
2020;La Paz;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;REHABILITACIÓN VIAL DEL CORREDOR DE OCCIDENTE: LA ENTRADA - COPAN RUINAS - EL FLORIDO Y LA ENTRADA-SANTA ROSA DE COPAN;0.000000000000000000000000000000;
2020;Lempira;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;REHABILITACIÓN VIAL DEL CORREDOR DE OCCIDENTE: LA ENTRADA - COPAN RUINAS - EL FLORIDO Y LA ENTRADA-SANTA ROSA DE COPAN;0.000000000000000000000000000000;
2020;Ocotepeque;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;REHABILITACIÓN VIAL DEL CORREDOR DE OCCIDENTE: LA ENTRADA - COPAN RUINAS - EL FLORIDO Y LA ENTRADA-SANTA ROSA DE COPAN;0.000000000000000000000000000000;
2020;Olancho;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;REHABILITACIÓN VIAL DEL CORREDOR DE OCCIDENTE: LA ENTRADA - COPAN RUINAS - EL FLORIDO Y LA ENTRADA-SANTA ROSA DE COPAN;0.000000000000000000000000000000;
2020;Santa Barbara;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;REHABILITACIÓN VIAL DEL CORREDOR DE OCCIDENTE: LA ENTRADA - COPAN RUINAS - EL FLORIDO Y LA ENTRADA-SANTA ROSA DE COPAN;0.000000000000000000000000000000;
2020;Valle;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;REHABILITACIÓN VIAL DEL CORREDOR DE OCCIDENTE: LA ENTRADA - COPAN RUINAS - EL FLORIDO Y LA ENTRADA-SANTA ROSA DE COPAN;0.000000000000000000000000000000;
2020;Yoro;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;REHABILITACIÓN VIAL DEL CORREDOR DE OCCIDENTE: LA ENTRADA - COPAN RUINAS - EL FLORIDO Y LA ENTRADA-SANTA ROSA DE COPAN;0.000000000000000000000000000000;
2020;Lempira;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;CONSTRUCCIÓN Y PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DEL TRAMO CARRETERO VALLADOLID - LA VIRTUD ¿ MAPULACA CON UNA LONGITUD APROXIMADA DE 30 KM LOCALIZADO EN EL DEPARTAMENTO DE LEMPIRA;253229220.000000000000000000000000000000;
2020;Comayagua;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;CORREDOR TURÍSTICO DISTRITO DE LOS LAGOS ETAPA 1: REHABILITACIÓN CON CONCRETO HIDRÁULICO TRAMOS: 1-CAÑAVERAL-RIO LINDO-CARACOL SECCIÓN 1 CON UNA LONGITUD APROXIMADA DE 700 KM 2- CAÑAVERAL-RÍO LINDO-;22500000.000000000000000000000000000000;
2020;Cortés;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;CORREDOR TURÍSTICO DISTRITO DE LOS LAGOS ETAPA 1: REHABILITACIÓN CON CONCRETO HIDRÁULICO TRAMOS: 1-CAÑAVERAL-RIO LINDO-CARACOL SECCIÓN 1 CON UNA LONGITUD APROXIMADA DE 700 KM 2- CAÑAVERAL-RÍO LINDO-;105442589.480000000000000000000000000000;
2020;Choluteca;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Servicios Públicos;CORREDOR TURÍSTICO DISTRITO DE LOS LAGOS ETAPA 1: REHABILITACIÓN CON CONCRETO HIDRÁULICO TRAMOS: 1-CAÑAVERAL-RIO LINDO-CARACOL SECCIÓN 1 CON UNA LONGITUD APROXIMADA DE 700 KM 2- CAÑAVERAL-RÍO LINDO-;24272568.520000000000000000000000000000;
2020;Ocotepeque;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Programa Nacional de Desarrollo Rural y Urbano Sostenible;PROYECTO DE ENERGÍA RENOVABLE PARA EL DESARROLLO RURAL SOSTENIBLE PRO-ENERGÍA RURAL;116955.462301933000000000000000000000;
2020;Lempira;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Programa Nacional de Desarrollo Rural y Urbano Sostenible;PROYECTO DE ENERGÍA RENOVABLE PARA EL DESARROLLO RURAL SOSTENIBLE PRO-ENERGÍA RURAL;78087263.663590400000000000000000000000;
2020;Copan;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Programa Nacional de Desarrollo Rural y Urbano Sostenible;PROYECTO DE ENERGÍA RENOVABLE PARA EL DESARROLLO RURAL SOSTENIBLE PRO-ENERGÍA RURAL;207920.821870103000000000000000000000;
2020;Intibucá;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Programa Nacional de Desarrollo Rural y Urbano Sostenible;PROYECTO DE ENERGÍA RENOVABLE PARA EL DESARROLLO RURAL SOSTENIBLE PRO-ENERGÍA RURAL;68925752.449939100000000000000000000000;
2020;Santa Barbara;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Programa Nacional de Desarrollo Rural y Urbano Sostenible;PROYECTO DE ENERGÍA RENOVABLE PARA EL DESARROLLO RURAL SOSTENIBLE PRO-ENERGÍA RURAL;792698.133379767000000000000000000000;
2020;La Paz;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Programa Nacional de Desarrollo Rural y Urbano Sostenible;PROYECTO DE ENERGÍA RENOVABLE PARA EL DESARROLLO RURAL SOSTENIBLE PRO-ENERGÍA RURAL;1130569.468918680000000000000000000000;
2020;Francisco Morazán;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;APOYO AL PLAN ESTRATÉGICO DE ACCESO UNIVERSAL A ELECTRICIDAD;4605573.000000000000000000000000000000;
2020;Francisco Morazán;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;PROYECTO DE REHABILITACIÓN Y REPOTENCIACIÓN DEL COMPLEJO HIDROELÉCTRICO CAÑAVERAL-RÍO LINDO;38251794.736842100000000000000000000000;
2020;Cortés;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;PROYECTO DE REHABILITACIÓN Y REPOTENCIACIÓN DEL COMPLEJO HIDROELÉCTRICO CAÑAVERAL-RÍO LINDO;791233319.526316000000000000000000000000;
2020;Comayagua;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;PROYECTO DE REHABILITACIÓN Y REPOTENCIACIÓN DEL COMPLEJO HIDROELÉCTRICO CAÑAVERAL-RÍO LINDO;8210526.315789470000000000000000000000;
2020;Santa Barbara;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;PROYECTO DE REHABILITACIÓN Y REPOTENCIACIÓN DEL COMPLEJO HIDROELÉCTRICO CAÑAVERAL-RÍO LINDO;3789473.684210530000000000000000000000;
2020;Yoro;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;PROYECTO DE REHABILITACIÓN Y REPOTENCIACIÓN DEL COMPLEJO HIDROELÉCTRICO CAÑAVERAL-RÍO LINDO;3157894.736842110000000000000000000000;
2020;Francisco Morazán;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;PROYECTO DE REHABILITACIÓN Y REPOTENCIACIÓN DEL COMPLEJO HIDROELÉCTRICO CAÑAVERAL-RÍO LINDO;65749157.000000000000000000000000000000;
2020;Cortés;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;PROYECTO DE REHABILITACIÓN Y REPOTENCIACIÓN DEL COMPLEJO HIDROELÉCTRICO CAÑAVERAL-RÍO LINDO;770533.000000000000000000000000000000;
2020;Yoro;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;PROYECTO DE REHABILITACIÓN Y REPOTENCIACIÓN DEL COMPLEJO HIDROELÉCTRICO CAÑAVERAL-RÍO LINDO;69003943.000000000000000000000000000000;
2020;Francisco Morazán;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;APOYO AL DESARROLLO SOSTENIBLE DE LAS ENERGÍAS RENOVABLES;4288332.000000000000000000000000000000;
2020;Islas de la Bahía;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;ELECTRIFICACIÓN RURAL EN LUGARES AISLADOS;17322760.666666700000000000000000000000;
2020;Choluteca;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;ELECTRIFICACIÓN RURAL EN LUGARES AISLADOS;1982268.666666670000000000000000000000;
2020;Gracias a Dios;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;ELECTRIFICACIÓN RURAL EN LUGARES AISLADOS;17322760.666666700000000000000000000000;
2020;Francisco Morazán;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;APOYO AL PROGRAMA NACIONAL DE TRANSMISIÓN DE ENERGÍA ELÉCTRICA (INCLUYE 4598BL-HO y 4599SX-HO);12928274.139162500000000000000000000000;
2020;Cortés;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;APOYO AL PROGRAMA NACIONAL DE TRANSMISIÓN DE ENERGÍA ELÉCTRICA (INCLUYE 4598BL-HO y 4599SX-HO);191459259.860837000000000000000000000000;
2020;Francisco Morazán;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;COMUNICACIONES;Empresa Hondureña de Telecomunicaciones;Proyecto Servicios Convergentes de Nueva Generación;87136431.000000000000000000000000000000;
2020;Francisco Morazán;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;TRANSPORTE Y OBRAS PUBLICAS;Alcaldia Municipal del Distrito Central;PROYECTO DE TRANSPORTE PUBLICO PARA EL DISTRITO CENTRAL (TEGUCIGALPA - COMAYAGUELA);141035699.000000000000000000000000000000;
2020;Francisco Morazán;Gabinete Sectorial de Infraestructura Servicios y Empresas Públicas;COMUNICACIONES Y ENERGIA;CARRETERAS;Servicios Financieros de la Administración Central; Proyectos en el Marco del Mediano Plazo;2970183822.000000000000000000000000000000;
2020;Santa Barbara;Gabinete Sectorial de Seguridad y Defensa;Agroforestal y Turismo;Recursos Forestales y Ambiente;Comisión Permanente de Contingencias;Proyecto Gestión de Riessgos de Desastres;4459866.860000000000000000000000000000;
2020;Cortés;Gabinete Sectorial de Seguridad y Defensa;Agroforestal y Turismo;Recursos Forestales y Ambiente;Comisión Permanente de Contingencias;Proyecto Gestión de Riessgos de Desastres;44396412.720000000000000000000000000000;
2020;Atlántida;Gabinete Sectorial de Seguridad y Defensa;Agroforestal y Turismo;Recursos Forestales y Ambiente;Comisión Permanente de Contingencias;Proyecto Gestión de Riessgos de Desastres;4867084.180000000000000000000000000000;
2020;Yoro;Gabinete Sectorial de Seguridad y Defensa;Agroforestal y Turismo;Recursos Forestales y Ambiente;Comisión Permanente de Contingencias;Proyecto Gestión de Riessgos de Desastres;23766814.730000000000000000000000000000;
2020;Francisco Morazán;Gabinete Sectorial de Seguridad y Defensa;Agroforestal y Turismo;Recursos Forestales y Ambiente;Comisión Permanente de Contingencias;Proyecto Gestión de Riessgos de Desastres;30809821.510000000000000000000000000000;
2020;Francisco Morazán;Gabinete Sectorial de Seguridad y Defensa;FORTALECIMIENTO INSTITUCIONAL;SEGURIDAD Y DEFENSA;Secretaría de Seguridad;PROGRAMA DE CONVIVENCIA CIUDADANA Y MEJORAMIENTO DE BARRIOS;303819895.500000000000000000000000000000;
2020;Cortés;Gabinete Sectorial de Seguridad y Defensa;FORTALECIMIENTO INSTITUCIONAL;SEGURIDAD Y DEFENSA;Secretaría de Seguridad;OGRAMA DE CONVIVENCIA CIUDADANA Y MEJORAMIENTO DE BARRIOS;108988443.500000000000000000000000000000;
2020;Santa Barbara;Gabinete Social;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;PROGRAMA DE MEJORA DE LA INFRAESTRUCTURA ESCOLAR (PROMINE/KFW FASE II);571546.039348569000000000000000000000;
2020;Intibucá;Gabinete Social;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;PROGRAMA DE MEJORA DE LA INFRAESTRUCTURA ESCOLAR (PROMINE/KFW FASE II);1182739.739287490000000000000000000000;
2020;Ocotepeque;Gabinete Social;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;PROGRAMA DE MEJORA DE LA INFRAESTRUCTURA ESCOLAR (PROMINE/KFW FASE II);1590202.205913430000000000000000000000;
2020;La Paz;Gabinete Social;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;PROGRAMA DE MEJORA DE LA INFRAESTRUCTURA ESCOLAR (PROMINE/KFW FASE II);1364792.669798120000000000000000000000;
2020;Gracias a Dios;Gabinete Social;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;PROGRAMA DE MEJORA DE LA INFRAESTRUCTURA ESCOLAR (PROMINE/KFW FASE II);3145979.869818680000000000000000000000;
2020;Copan;Gabinete Social;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;PROGRAMA DE MEJORA DE LA INFRAESTRUCTURA ESCOLAR (PROMINE/KFW FASE II);979008.505974514000000000000000000000;
2020;Lempira;Gabinete Social;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;PROGRAMA DE MEJORA DE LA INFRAESTRUCTURA ESCOLAR (PROMINE/KFW FASE II);753598.969859199000000000000000000000;
2020;Lempira;Gabinete Social;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;Mejora de la Calidad Educativa para el Desarrollo de Habilidades para el Empleo: Proyecto Joven;21103726.258992800000000000000000000000;
2020;Santa Barbara;Gabinete Social;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;Mejora de la Calidad Educativa para el Desarrollo de Habilidades para el Empleo: Proyecto Joven;9261656.115107910000000000000000000000;
2020;Intibucá;Gabinete Social;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;Mejora de la Calidad Educativa para el Desarrollo de Habilidades para el Empleo: Proyecto Joven;5991715.539568350000000000000000000000;
2020;La Paz;Gabinete Social;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;Mejora de la Calidad Educativa para el Desarrollo de Habilidades para el Empleo: Proyecto Joven;11396626.402877700000000000000000000000;
2020;Ocotepeque;Gabinete Social;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;Mejora de la Calidad Educativa para el Desarrollo de Habilidades para el Empleo: Proyecto Joven;6578993.669064750000000000000000000000;
2020;Francisco Morazán;Gabinete Social;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;Mejora de la Calidad Educativa para el Desarrollo de Habilidades para el Empleo: Proyecto Joven;376899682.000000000000000000000000000000;
2020;Copan;Gabinete Social;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;Mejora de la Calidad Educativa para el Desarrollo de Habilidades para el Empleo: Proyecto Joven;12084792.014388500000000000000000000000;
2020;Choluteca;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;CONSTRUCCION Y MODERNIZACION DEL HOSPITAL REGIONAL DEL SUR EN CHOLUTECA;260573930.000000000000000000000000000000;
2020;Francisco Morazán;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;REEQUIPAMIENTO BIOMEDICO HOSPITAL MARIA ESPECIALIDADES PEDIATRICAS (HMEP);13972976.000000000000000000000000000000;
2020;Cortés;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;PROYECTO DE MEJORA DE LA GESTION Y CALIDAD DE LOS SERVICIOS DE SALUD MATERNO-NEONATAL;53668428.000000000000000000000000000000;
2020;La Paz;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;PROYECTO DE MEJORA DE LA GESTION Y CALIDAD DE LOS SERVICIOS DE SALUD MATERNO-NEONATAL;45986533.000000000000000000000000000000;
2020;Intibucá;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;PROYECTO DE MEJORA DE LA GESTION Y CALIDAD DE LOS SERVICIOS DE SALUD MATERNO-NEONATAL;50053427.000000000000000000000000000000;
2020;Lempira;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;PROYECTO DE MEJORA DE LA GESTION Y CALIDAD DE LOS SERVICIOS DE SALUD MATERNO-NEONATAL;51820483.000000000000000000000000000000;
2020;Ocotepeque;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;PROYECTO DE MEJORA DE LA GESTION Y CALIDAD DE LOS SERVICIOS DE SALUD MATERNO-NEONATAL;21609810.000000000000000000000000000000;
2020;Choluteca;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;PROYECTO DE MEJORA DE LA GESTION Y CALIDAD DE LOS SERVICIOS DE SALUD MATERNO-NEONATAL;42413470.000000000000000000000000000000;
2020;Francisco Morazán;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;PROYECTO DE MEJORA DE LA GESTION Y CALIDAD DE LOS SERVICIOS DE SALUD MATERNO-NEONATAL;161486200.000000000000000000000000000000;
2020;Olancho;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;PROYECTO DE MEJORA DE LA GESTION Y CALIDAD DE LOS SERVICIOS DE SALUD MATERNO-NEONATAL;80308653.000000000000000000000000000000;
2020;Copan;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;PROYECTO DE MEJORA DE LA GESTION Y CALIDAD DE LOS SERVICIOS DE SALUD MATERNO-NEONATAL;138683499.000000000000000000000000000000;
2020;Valle;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;PROYECTO DE MEJORA DE LA GESTION Y CALIDAD DE LOS SERVICIOS DE SALUD MATERNO-NEONATAL;6390474.000000000000000000000000000000;
2020;Intibucá;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;PROGRAMA APOYO A LA RED DE INCLUSIÓN SOCIAL CON PRIORIDAD EN OCCIDENTE;15235976.000000000000000000000000000000;
2020;Lempira;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;PROGRAMA APOYO A LA RED DE INCLUSIÓN SOCIAL CON PRIORIDAD EN OCCIDENTE;6573476.000000000000000000000000000000;
2020;Cortés;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;PROGRAMA APOYO A LA RED DE INCLUSIÓN SOCIAL CON PRIORIDAD EN OCCIDENTE;25369740.000000000000000000000000000000;
2020;Francisco Morazán;Gabinete Social;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;PROGRAMA APOYO A LA RED DE INCLUSIÓN SOCIAL CON PRIORIDAD EN OCCIDENTE;21127148.000000000000000000000000000000;
